text,category
reliance unit loses anil ambani anil ambani younger two brother charge india largest private company resigned running petrochemical subsidiary move likely seen latest twist feud ambani brother mukesh anil stepped director vicechairman indian petrochemical corporation ipc company available comment ipc owned reliance industry turn run mukesh mukesh spoken ownership issue two brother took control reliance empire following death father july reliance operation massive reach covering textile telecommunication petrochemical petroleum refining marketing well oil gas exploration insurance financial service brother spat hogged headline india recent week despite denial family anything wrong speculation rife triggered standoff observer blaming anil political ambition others heavy investment mukesh reliance mobile phone venture share ipc dipped news mumbai recovered trade almost higher reliance share added reliance energy headed anil jumped,business
halo sell five million copy microsoft celebrating bumper sale xbox scifi shooter halo game sold five million copy worldwide since went sale midnovember company said halo proved popular online gamers notching record million hour playing game xbox live according microsoft nine xbox live member played game average minute per session sequel bestselling need speed underground inched ahead competition take top slot official game chart racing game moved one spot first place nudging gta san andreas second place halo dropped one place five halflife fell number nine last week new release goldeneye rogue agent killzone failed make top debuting number respectively record number warcraft fan settling game online world opening day world warcraft massive multiplayer online game player signed play evening first day player world forcing blizzard add another server cope influx online game turn stand alone warcraft game persistent world player inhabit visit europe gamers could waiting january hear get mitt nintendos handheld device nintendo say gamesindustrybiz david yarnton nintendo general manager told press conference look detail new year launch sunday sale japan december nintendo share handheld gaming market said expected sell around five million march,tech
england launch ref protest england protest international rugby board irb referee performance defeat ireland report daily mail england coach andy robinson called exinternational referee colin high steve lander analyse several jonathan kaplans decision want tape colin steve robinson told daily mail want speak irb think one side refereed high rugby football union referee manager claimed kaplan made three major error changed outcome sunday match england beaten irish dublin third straight defeat six nation international rugby board disappointed high told daily mail jonathan kaplan top world wasnt international performance would acceptable zurich premiership one referee done would backside kicked making appointment english referee refereed like european match would inquest question someone performed like would pulled next game,sport
leader meet turkish bid tony blair met italian prime minister silvio berlusconi german chancellor gerhard schroeder talk turkey entering downing street talk covered range topic ahead summit brussels later week blair enthusiastic proponent talk bring turkey within recentlyexpanded italy germany also favour early start talk scepticism france elsewhere worried turkey large rapidly growing population low average income might make integration difficult concerned change government could lead turkey reneging key human right reform recently enacted many france would prefer turkey admit world war iera killing armenian constituted genocide also issue france netherlands possible problem integrating first major muslim nation blair labour government staunchest backer turkish accession provided stick human right economic reform blair official spokesman said prime minister regular meeting particularly advance european council key issue week council turkey also discus range matter,politics
chinese wine tempts italy illva italy illva saronno agreed buy changyu largest wine maker china changyu said statement shenzhen stock exchange illva pay yuan government approves deal italian liqueur maker acquire share yantai state asset management bureau chinese wine sale growing agriculture department said wine sale yuan china encouraging stateowned company sell share foreign investor anheuserbusch heineken scottish newcastle invested chinese beer industry last two year illva saronno betting chinese wine market yantai state asset management bureau government agency northeastern city yantai owns changyu state agency also sell stake changyu another overseas company although didnt say remaining retained yantai city government consumption wine china still low litre per caput said agriculture department compare litre france litre three litre japan,business
ukip candidate suspended eurosceptic party ukip suspended candidate allegedly suggesting criminally insane killed john houston due stand east kilbride seat lanarkshire next election suspended reported view including return british empire sent two scottish newspaper ukip spokesman mark croucher said selected houston knew nothing view episode come difficult time ukip soon highprofile departure mep robert kilroysilk houston alleged said organ criminally insane made available lawabiding member community proposed legalisation drug sex trade document reportedly said looking resurrection british empire problem human race environmental others dealt global scale call radical alliance englishspeaking nation uniquely able croucher said main issue would houston reported view presented ukip policy said might submission committee working party manifesto would matched houston standing become candidate told bbc news appears said thing suspended member candidate account none mentioned selection meeting simply distraction task hand constitution individual idiocy houston quoted herald newspaper saying feel ukip overreacted overshot runway peter nielson ukip scotland chairman said suspended houston friday night remain suspended matter investigated decide action taken said evidence would looked houston may interviewed party added cant comment much moment one version havent seen paper yet,politics
williams battle aussie title serena williams staged remarkable recovery beat lindsay davenport win second australian open title champion claimed seventh grand slam title first since wimbledon williams looked close quitting rib injury left court treatment five game quickly dropped first set second found another gear davenport game collapsed allowing williams take title williams later explained injury problem saying result lunging ball early first set lindsay run wide backhand back went eventually able come back thank goodness said davenport paid tribute williams saying shes tough couple year shes come back like champion yearold former world number one desperate trouble early stage injury hampered service action davenport took advantage race opening set held six break point game five second kept thinking losing game said williams afterwards dont care arm fall losing game guess thats happened didnt want lose particular game would given lot momentum lot confidence despite letting break point slip away davenport looked comfortable enough folded williams nine consecutive point set powered decider lacklustre davenport looked run energy gruelling two week felt like playing well control pretty much match said davenport horrible lapse think serving made error opened door kept going end think little bit fatigued took advantage kept going shes great frontrunner get going,sport
consumer confidence consumer confidence state economy highest five month optimistic influential survey say feelgood factor among consumer rose december first time since july according new data conference board survey household pointed renewed optimism job creation economic growth retailer reported strong sale past day slow start crucial festive season according figure also released tuesday sale shopping mall week december higher following last minute rush walmart largest retailer said december sale expected better previously forecast strong postchristmas sale expecting annual sale growth month consumer confidence figure considered key economic indicator consumer spending account two third economic activity united state continuing economic expansion combined job growth consumer ending year high note said lynn franco director conference board consumer research centre consumer outlook suggests economy continue expand first half next year overall economy performed strongly recent month prompting federal reserve increase interest rate five time since june,business
mirza make indian tennis history teenager sania mirza completed superb week hyderabad open becoming first indian history win wta single title front delirious home crowd yearold battled past alyona bondarenko ukraine mirza ranked world sunk knee celebration serving match bondarenko big moment career would like thank everyone part effort said win made believe hope better coming day wanted win tournament badly since hometown australian open january mirza became first indian woman reach third round grand slam losing eventual champion serena williams year ago became youngest indian win professional title claiming double hyderabad open mirza playing first wta final began nervously front raucous home crowd committing three double fault opening service game mirza broke serve twice row held advantage take first set seesaw second set bondarenko raced lead though mirza hauled level ukrainian broke finally levelling match mirza rediscovered aggressive stroke took first set decider established lead stadium erupted celebration mirza thought delivered ace secure victory serve ruled clipped net mirza eventually lost point relief crowd broke bondarenko next game clinch title,sport
parmalat boast doubled profit parmalat italian food group centre one europe painful corporate scandal reported doubling profit pretax earnings fourth quarter euro period less welcome news firm fined euro violated takeover rule five year ago firm sought bankruptcy protection december disclosing bneuro hole account overall company debt close euro falling slowly brand wellknown italy overseas continued perform strongly however barely lost revenue since scandal broke crucial factor company future legal unwinding intensely complex financial position tuesday company administrator turnaround expert enrico bondi sued morgan stanley former banker return euro relating bond deal brought number bank bondi sued mass legal action could bring much euro company also sued former auditor financial advisor damage criminal case company former management proceeding separately,business
artist secret postcard sale postcard artist including damien hirst tracey emin sold hour opening royal academy art annual secret sale identity artist remains unknown work bought signature revealed back still big name left mario testino said rca spokeswoman sue bradburn postcard priced sale opened friday close saturday bradburn said big queue start sale gone said people bought famous name postcard arrived early spent time studying work would known look exhibition open viewing since november film director ken loach fashion designer hussein chalayan former blur guitarist graham coxon designed postcard sale contributing artist student recent graduate royal college art leading art college money raised sale towards rcas fine art student award fund support student grant bursary famous sale year,entertainment
fed chief warning deficit federal reserve chairman alan greenspan warned allowing huge budget deficit continue could severe consequence speaking house budget committee urged congress take action cut deficit increasing tax economy growing reasonably good pace warned budget concern clouding economic outlook pension healthcare cost posed greatest risk economy said government program face severe financial strain coming decade massive babyboom generation retires fear may already committed physical resource babyboom generation retirement year economy capacity deliver existing promise need changed change made sooner rather later greenspan said also warned unless nation see unprecedented rise productivity retirement health programme would need significant change called congress cut promised benefit retiree promised benefit soontoretire baby boom generation much larger government could afford meanwhile move narrow deficit gap raising tax could pose significant risk economy dampening growth spending added also urged congress reinstate lapsed rule require tax cut spending offset elsewhere budget effort prevent heading red despite dire warning greenspan offer good news short term growth gather steam income rise lead narrowing deficit recent increase defence homeland security spending also expected continue indefinitely cut cost since president george bush came office federal budget swung record surplus record deficit last year,business
france start digital terrestrial france become last big european country launch digital terrestrial dtt service initially third population able receive freetoair channel despite long wait french dtt rollout new platform backer hope emulate success freetoair counterpart freeview recent figure regulator ofcom showed freeview popular sky digital satellite service three month september almost five time many people signed freetoair dtt service compared sky almost household gone digital least one television set cable satellite freeview french dtt platform known tnt stand numerique terrestre digital terrestrial television branded television numerique pour tous digital television tnt joint venture public broadcaster france television handful cable satellite operator digital terrestrial launch freetoair platform start adding paytv channel later thirtyfive contender bid additional eight frequency top already allocated couple year ago dtt bad image said olivier gerolami chief operating officer tnt everyones impressed dtt italy germany realise good idea france poorest market europe term freetoair national channel potential one biggest dtt market gerolami added remark quoted entertainment industry paper variety tnt aim reach france population launch transmission site transmission area initially include paris lille lyon toulouse eventually site reaching home digital terrestrial settop box available little euro recent survey mediametrie found people interviewed aware dtt planning buy digital receiver consumer electronics company nokia sagem sony thomson gearing production conseil superieur laudiovisuel csa french broadcasting regulator said following recent success freeview manufacturer optimistic sale prospect medium analyst believe initially majority viewer buy inexpensive settop box unable support interactive service csa said current aim reaching population achievable future remaining viewer required action public sector part people living mountainous border area remain beyond reach digital terrestrial year paytv channel launch dtt september march leading paytv operator canal plus tps submitted bid market bouquet channel freetoair service broadcast mpeg format paytv operator allowed broadcast mpeg much better compression technology potentially allow highdefinition subscription service future tnt expects one million dtt settop box sold difficult tell quickly take said gerolami optimistic revolutionise television france analyst less optimistic predicting consumer would less likely sign paytv subscription think free dtt could put brake underlying growth paytv france said henri bodinat vicepresident arthur little consultancy,tech
parmalat return stockmarket parmalat italian dairy company went bust accounting scandal hope back italian stock exchange july firm gained protection creditor revealing debt euro eight time higher previously stated statement issued wednesday night parmalat finanziaria detailed administrator latest plan relisting share group part relisting italian stock exchange creditor debt expected converted share two new share issue amounting euro company creditor asked vote plan later year plan likely give creditor parmalat finanziaria share worth debt owed lower creditor previously hoped receive creditor parmalat main operating company likely see percentage debt receive fall several former top parmalat executive investigation fraud scandal lawmaker said wednesday night enrico bondi turnaround specialist appointed italian government parmalats chief executive spoke positively company closeddoor hearing chamber deputy industry commission bondi supplied element positive result industrial position history debt find point solution parmalat group quotation market july italian news agency apcom quoted several lawmaker saying statement,business
air china london listing china national airline make overseas stock market debut dual listing london hong kong london stock exchange lse said air china plan raise flotation share trading begin december lse said china aviation authority listing part modernisation airline sector cope soaring demand air travel detail share price number share given lse working hard woo chinese company choose london rather new york listing opened asiapacific office hong kong last month delighted air china chosen london listing outside china said lse chief executive clara furse london stock exchange offer ambitious chinese company access world international equity market combined high regulatory corporate governance standard said spokesman lse said weve engaged air china month two year part pitch bring listing london lse thought highlighting extra cost redtape imposed new law passed since enron scandal whilst stressing london strong regulatory environment germany chancellor gerhard schroeder began threeday visit beijing monday signing deal worth euro airbus sell new plane air china deutsche welle radio station reported china booming economy created huge demand air travel among middleclass chinese turning country sale battleground rival plane maker airbus boeing air china longawaited flotation part strategy modernise dozen stateowned carrier reorganised three group air china china southern china eastern merrill lynch sole bookrunners air china flotation take form share placing institutional investor london though retail investor may able buy air china share hong kong air china primary listing hong kong secondary listing london share denominated hong kong dollar however investor may wary chinese stock collapse last week china aviation oil singaporelisted arm chinese jet fuel trader cast spotlight corporate governance shortcoming chinese firm,business
year remember irish used one subliminal moment year irish rugby stood well least used one handful look back mixture satisfaction sorrow quite year irish eddie osullivans triple crown winning international outfit either right rank irish rugby creating wave upsetting established team game kudos osullivan merry band warrior collected first triple crown year also finished autumn campaign record second year succession also finished runnersup spot six nation three game november included victory trinations champion grand slam chasing south africa ireland finsihed year high victory lansdowne road second victory boks initial success back success revenge consecutive defeat blomefontein cape town summer two revers flop france dark patch otherwise excellent month big one course defeat world cup champion england precious twickenham turf winning try conceived osullivans mind perfectly executed team finished immaculately girvan dempsey try championship osullivans career vertical takeoff mode wonder sir clive woodward elevated galwaybased coach head lion test side fair majority present ireland side wearing red next june new zealand doubt ireland representation biggest ever albeit proposed man squad brian odriscoll paul oconnell ireland two frontrunners captaincy gordon darcy whose career began teenager back finally arrived named six nation player tournament senior squad brought kudos ireland youngster strutted stuff big stage well squad confounded doubter went way world cup final scotland beaten powerful black side decider young irish boy stated intention earlier season finished runnersup england six nation tournament provincial front leinster second year succession blew heineken cup looked good wager ulster finished runnersup tight group second season succession munster flying flag irish looking reach third final went eventual winner wasp many beileve competitive thunderous game ever witnessed lansdowne road wasp recovered energysapping duel onto defeat toulouse final anybodys guess ulster meanwhile lost adding inaugural celtic cup winning celtic league pipped post scarlet final game ulster however took time start new season new coach mark mccall famous ravenhill fortress breached four time ulster manged five win first outing celtic league leinster looking potent outfit going whether take final step declan kidney another thing side irish rugby hit number tragedy teenage star john mccall died playing ireland new zealand world cup game durban happened day led royal armagh first ulster school cup success since death former ireland coach lion flanker mike doyle car crash northern ireland shocked rugby fraternity larger life character doyle coached ireland triple crown last time goal achieved season ulster rugby also suffered sudden death wellknown londonderry player jim huey coleraines jonathan hutchinson belfast harlequin lock johnny poole passed away long fulltime whistle,sport
web log aid disaster recovery vivid description devastation southern asia internet form web log blog blogger offering snapshot information around region also providing useful information want help indian writer rohit gupta edits group blog called dog without border created site supposed forum discus relation india pakistan wake sunday tsunami gupta fellow blogger switched gear wanted blog tsunami aftermath one sri lankan blogger group online name morquendi internet service disrupted tsunami morquendi started sending text message via cell phone affected area sri lanka started publishing smses say gupta morquendi describing scene like body washed shore people burying burying burying people digging hole hand coming message didnt visual account radio print medium soon thousand web user around world logging read morquendis first hand account one message morquendi wrote sri lankan woman running home friend wave hit swept away morquendis message read grabbed tree one hand friend say watched water pull friend away gupta say power morquendis text message blog palpable running around looking friend burying body carrying body gupta say morquendi cant even begin imagine psychological state sending report relief work time caught journalist human others blog helping spread information relief effort dina mehta indian blogger who helping newly created south east asia earthquake tsunami blog say blog meant filled first person account building resource say anyone say want come work india volunteer india sri lanka malaysia sort onestopshop come sort resource emergency help line relief agency aid agency contact etc mehta also say wish government region would realise power blog imagine resource available disaster quickly could funnel aid get people help say blogger united state also getting involved ramdhan yadav kotamaraja originally india life dallas kotamaraja wanted help affected tsunami pooling money concerned friend set online payment system website say kotamaraja blogging world found blogger friend started linking site saw lot people friend say donation came people dont know simply unbelievable people dont know come start donating news spread quickly weblogs phenomenon help blogger expand audience scope sri lanka blogger morquendi recruiting others help one recruit call heretic one latest post heretic asks ever seen fishing trawler road ever seen bus inside house well heretic writes least affected area imagine concludes keep blogged clark boyd technology correspondent world bbc world service wgbhboston coproduction,tech
dallaglio man end controversy lawrence dallaglio never far away throughout glittering international career even end nineyear career came blue four day start season dallaglio always man ever since emerging onto international scene dallaglio polarised opinion supporter england dallaglio could wrong integral part sustained period success england dallaglios crowning glory part side rugby world cup rival fan meanwhile tended take alternative view seeing dallaglio epitome less agreeable characteristic english rugby never afraid speak mind referee opposition pitch coach medium dallaglio sometimes rubbed people wrong way dallaglio arrived part unheralded england side became shock winner first rugby seven world cup took another two year graduate full england proved manor born displaying maturity physical power beyond year dallaglio rapidly established automatic choice able play one three backrow position international standard within two year debut dallaglio offered england captain band career continued strength strength made lion tour south africa although overlooked captaincy favour england teammate martin johnson played massive role series victory building seemingly unstoppable momentum dallaglios career hit buffer speed first came lastminute defeat wale dallaglios decision kick goal dying minute blamed costing england grand slam worse follow though infamous newspaper sting cost treasured england captaincy sensational allegation drug use subsequently cleared splashed across front page devastated dallaglio stepped england skipper bounced back getting head club level returning england fold albeit lieutenant new captain johnson member newlook england side long road world cup glory journey without mishap succession grand slam opportunity spurned dallaglio emerged key performer yet another setback arrived serious knee injury cut short dallaglios involvement lion tour australia rumour began circulate career typical dallaglio style embarked punishing schedule rehabilitation return even fearsome physical specimen one effect injury rob dallaglio much pace ever pragmatist reinvented close quarter number eight highest calibre player play every minute england world cup triumph australia dallaglio could hardly done secure england historic win always held highest esteem england supporter following johnson retirement dallaglios career came full circle woodward restored england captain england hit height dallaglios second spell captain losing five eight postworld cup test dallaglio led example leaving one member squad lacking many world cup star live expectation dallaglio walk away international game safe knowledge one england accomplished player one great captain despite evident pride leading country problem england replace almost irreplaceable like matt dawson jonny wilkinson phil vickery hill mentioned contender dallaglios role captain player england really struggle replace yearold although player like joe worsley chris jones capable stepping fact standout candidate speaks volume dallaglios massive influence english rugby,sport
walmart fight back accuser two big name launched advertising campaign set record straight product corporate behaviour world biggest retailer walmart took full page advert national newspaper group trying see criticism pay deal benefit package promotion strategy meanwhile drug group eli lilly planning campaign false claim product prozac walmart kicked battle advert newspaper like wall street journal using open letter company president lee scott saying time public hear unfiltered truth lot urban legend going around day walmart fact fact walmart good consumer good community good economy scott said separate statement advert new website outlined group plan create job walmarts average pay almost twice national minimum wage hour employee offered health life insurance company stock retirement plan advert say union accuse walmart paying staff less rival fewer benefit california company fighting opposition new store amid allegation force local competitor business lawmaker state also examining allegation firm burden state unfair proportion employee health care cost think going tough time suddenly overcoming perception people said larry bevington chairman save community group fighting prevent walmart opening store rosemead california walmart also fighting two lawsuit one accusing discriminating woman another alleging discriminates black employee meanwhile eli lilly launching series advert dozen major newspaper present say true fact antidepressant drug prozac move response british medical journal article claimed missing lilly document linked prozac suicide violent behaviour averts entitled open letter chief executive sidney taurel company say article continues needlessly spread fear among patient take prozac simply wrong suggest information prozac missing important research data benefit possible side effect drug available doctor regulator letter added eli lillys chief medical officer alan breier said article false misleading document referred actually created official food drug administration fda presented fda meeting later fda medical advisor agreed claim based faulty data increased risk suicide,business
cyber crime boom last month seen dramatic growth almost every security threat plague window count known virus broke barrier number new virus grew similarly phishing attempt conmen try trick people handing confidential data recording growth rate attack becoming increasingly sophisticated also increase number network remotely controlled computer called bot net used malicious hacker conmen carry many different cyber crime one biggest change waning influence boy hacker keen make name writing fastspreading virus said kevin hogan senior manager symantecs security response group although teenage virus writer still play around malicious code said hogan saw significant rise criminal use malicious program financial incentive driving criminal use technology said comment echoed graham cluley senior technology consultant antivirus firm sophos cluley said commercial world get involved thing really get nasty virus writer hacker looking make tidy sum particular phishing attack typically use fake version bank website grab login detail customer boomed web portal lycos europe reported increase number phishing email message catching antiphishing working group reported number phishing attack new target growing rate per month fall victim attack find bank account cleaned good name ruined someone stealing identity change rank virus writer could mean end massmailing virus attempt spread tricking people opening infected attachment email message efficient way spreading virus said hogan noisy technically challenging opening month see appearance netsky bagle mydoom mass mailer since surreptitious virus worm dominated hogan said worm writer interested recruiting take part bot net used send spam mount attack website september symantec released statistic showed number active bot computer rose per day thanks bot net spam continued problem antispam firm report many case legitimate email shrunk less message part reason bot net become prevalent said due big change way many virus created past many virus netsky work individual group contrast said hogan code virus gaobot spybot randex commonly held many group work produce new variant time result variation spybot worm thats unprecedented said hogan make difficult coexisting exist easy understand chronology emergence first proper virus mobile phone also seen past threat smart phone largely theoretical virus created cripple phone existed laboratory rather wild june cabir virus discovered hop phone phone using bluetooth shortrange radio technology also released year mosquito game symbian phone surreptitiously sends message premium rate number november skull trojan came light cripple phone positive side finnish security firm fsecure said bestever year capture arrest sentencing virus writer criminallyminded hacker total eight virus writer arrested member socalled virus writing group sentenced one highprofile arrest german teenager sven jaschen confessed behind netsky sasser virus family also shut carderplanet shadowcrew website used trade stolen credit card number,tech
car pull retail figure retail sale fell january biggest monthly decline since last august driven heavy fall car sale fall car sale expected coming december rise car sale fuelled generous prechristmas special offer excluding car sector retail sale january twice analyst expecting retail spending expected rise quickly steve gallagher chief economist corporate investment banking said january figure decent number seeing number saw second half still pretty healthy added sale appliance electronic store january sale hardware store dropped furniture store sale dipped sale clothing clothing accessory store jumped sale general merchandise store category includes department store rose strong gain part put consumer spending gift voucher given christmas sale restaurant bar coffee house rose grocery store sale december overall retail sale rose excluding car sector sale rose parul jain deputy chief economist nomura security international said consumer spending would continue rise slower rate growth consumer continue retain strength first quarter said van rourke bond strategist popular security agreed latest retail sale figure slightly stronger expected,business
portishead back eight year cult british group portishead revealed writing third album first eight year founding member geoff barrow told bbc music record well way completed actually speak took time christmas generally another record barrow told digital radio station news album plan come confirmation bristol band play tsunami charity show next month portishead play alongside fellow bristol band massive attack oxfams tsumani appeal held bristol academy february barrow said surprised people thought band mercury music prize debut album dummy split weve head really weve never actually broken parted whatever seems even though havent played year still see write havent released record long time portishead play new material next month concert feature singer beth gibbon playing acoustic backing act appearing include liverpool band coral former led zeppelin singer robert plant portishead became international success deeply influential band despite scant recorded output dummy critic favourite hailed blend menacing sound hiphop beat married old soul sample follow portishead released three year later,entertainment
apple ipod family expands market apple expanded ipod family release next generation digital music player latest challenge growing digital music gadget market include ipod mini model hold compared previous company hope keep dominant place digital music market also said gold coloured version mini would dropped version also added ipod photo family latest model longer battery life price cut average original ipod took early lead digital music player market thanks large storage capacity simple design million portable player sold million apple ipod analyst agree success also integration itunes online store given company share legal download music market mike mcguire research director analyst gartner told bbc news website apple done good job sealing market competition far created seamless package think idea product design function software impressive said added threat others always present however creative microsoftpartnered device real sony ratcheting marketing message advertising said creative upbeat many creative zen player shipped end last year said secondgeneration model like creative zen micro photo due summer memory board digital music player gadget choice among young american according recent research pew internet american life project one adult million people owns digital music player sort sale legally downloaded song also rose tenfold according record industry million track bought online europe month ifpi industry body said popularity portable music player behind growth analyst say ease use growth music service available net continue drive trend towards portable music player people also starting use novel way combining automatic syncing function many net function automatically distribute diy radio show called podcasts also see competition mobile phone operator keen offer streaming service much powerful sophisticated handset according mcguire research suggests people like idea building huge library music highcapacity storage device like ipod creative zen mobile yet capacity though issue ease portability mobile music mcguire said apple ensuring kept foot mobile music door recent deal motorola produce version itunes motorola phone,tech
lost door frontman movie found historian florida discovered yearold clip cleancut jim morrison appearing promotional film university film show door frontman died aged playing part young man rejected florida state university morrison seen quizzing college administrator refused happened come parent state university didnt look ahead seen asking incredible clean cut softspoken said florida state archivist jody norman know florida state university period time acting norman added door one influential band hit including light fire rider storm morrison notorious wild lifestyle accused exposing simulating sex act miami concert found dead bath paris apartment died heart problem aggravated alcohol coroner recorded verdict death natural cause grave city pere lachaise ceremony become shrine fan,entertainment
vera drake scoop film award oscar hopeful mike leigh imelda staunton winner evening standard british film award vera drake leigh drama backstreet abortionist named best film staunton played title role named best actress winner included paddy considine crowned best actor role dead man shoe bridget jones edge reason named evening standard reader film central london ceremony leigh presented winner statuette timothy spall stauntons award announced patrick stewart glittering ceremony savoy sunday night evening standard film critic derek malcolm said leigh never made film better controlled technically secure isnt one film year dont know alexander walker special award honour made supreme contribution british film went tim bevan eric fellner cochairmen working title film production company behind film beautiful laundrette billy elliot boy shaun dead bridget jones edge reason simon pegg star cowrote shaun dead peter seller award comedy winner included emily blunt nathalie press jointly named itv london promising newcomer award performance pawel pawlikowskis ritesofpassage story summer love pawlikowski best screenplay statuette roger deakins technical achievement award cinematography village ladykillers guest ceremony included dame judi dench kim cattrall charles dance bill nighy colin firth award hosted jack dee screened itv london tuesday gmt,entertainment
fileswappers ready new network legal attack website help people swap pirated film forced development system could harder shut one site behind success bittorrent fileswapping system producing software avoids pitfall earlier program test version new exeem program released late january doubt remain new network ability ensure file swapped quality copy late december movie studio launched legal campaign website helped people swap pirated movie using bittorrent network legal campaign worked way bittorrent organised filesharing system relies link called tracker point user others happy share file looking shutting site listed tracker crippled bittorrent network one site shut legal campaign suprnovaorg helped boost popularity bittorrent system checking tracker led movie programme claimed man behind suprnovaorg nickname sloncek preparing release software new fileswapping network dubbed exeem interview novastream web radio sloncek said exeem would combine idea bittorrent kazaa filesharing system like bittorrent exeem tracker help point people toward file want like kazaa tracker held everyone centrally maintained list said sloncek make system less vulnerable legal action aimed stopping people swapping pirated movie music exeem software development month currently tested closed group user early public version software available february sloncek said currently window version software development plan linux mac version said cost writing software paid advert appearing finished version program despite suprnova administrator slonceks involvement exeem basic technology appears developed firm called swarm system based caribbean island saint kitts nevis user exeem system able rate file swapped help stop spread fake file sloncek told novastream johan pouwelse researcher delft university technology study peertopeer network said exeem next evolution filesharing system said would struggle popular bittorrent suprnova early version taking enough care make sure good copy file shared exeem prevent pollution said rating system exeem seems flawed easy insert fake file fake rating said study shown organisation working record label movie studio worked undermine kazaa putting fake contrast moderator suprnova made sure file shared high quality moderator difference system work one thats full crap like kazaa said fundamental tension distribution integrity said pouwelse said future version filesharing system likely incorporate kind distributed reputation system let moderator prove network rate file worth downloading big file shared moderation system key said pouwelse added legal attack bittorrent driven people away site suprnova many user simply migrated tracker listing site many seen huge increase traffic hard compete free said noone motion picture association america immediately available comment filesharing development,tech
holmes urged compete world jolanda ceplak urged britain kelly holmes continue competing major championship double olympic gold medallist holmes strongly hinted run year world undecided next month european indoors world indoor record holder ceplak said never easy race field excitement might happen good sport always fetch best everyone ceplak great rival holmes briton career pair fell holmes questioned manner slovenian runaway victory european championship controversy since forgotten ceplak acting pacemaker holmes failed attempt british indoor record norwich union grand prix birmingham ceplak added like running know race always going fast sort competition like special like idol beginning career meanwhile ceplak looking follow last saturday win boston fast time victory friday night athletics erfurt germany britain jason gardener expected defend title erfurt instead save competition leipzig sunday gardener decision mean scotland man ian mackie carry british hope look sure tough preparation next weekend norwich union european trial sheffield,sport
preview ireland england sun lansdowne road dublin sunday february gmt bbc radio website ireland going first grand slam since two opening win england represent sternest test championship far england sloppy leaderless defeat wale france another loss would unthinkable pressure coach andy robinson side deliver despite england dramatic dip form since world cup final lost eight last match ireland coach eddie osullivan say side underestimate visitor kicked point would beaten france would created different landscape sunday said england talking depth talent good record ireland target victory dublin turning point six nation difference side also highlighted team selection dublin encounter ireland despite gordon darcy still injured boosted return star skipper brian odriscoll missed scotland game hamstring injury knowledge england game coming really helped rehabilitation said play game enormous doesnt get much bigger england home well entering tournament without player like jonny wilkinson mike tindall richard hill england lost two tighthead prop julian white phil vickery blindside flanker lewis moody major concern robinson received lot flak inclusion dropping centre mathew tait kept faith kicking flyhalf charlie hodgson despite horror show twickenham england slump dublin worst run result championship since robinson bullish week game saying side going get face identified lineout tackle area key england chance despite recent result skipper jason robinson belief nothing wrong mood camp lack confidence team said sale fullback good week training looking forward challenge still believe team know get game right win game murphy dempsey odriscoll horgan hickie ogara stringer corrigan byrne hayes okelly oconnell easterby oconnor foley sheahan horan ocallaghan miller easterby humphreys maggs robinson capt cueto noon barkley lewsey hodgson elli rowntree thompson stevens grewcock kay worsley moody corry titterrell bell borthwick hazell dawson goode smith,sport
giving financial gift child child grandchild may want latest toy christmas giving present help financial future gift financial variety might longer lasting impact may encourage child save start fund could count towards university cost example government trying encourage saving early age new child trust fund first voucher worth lowincome family distributed january child born september eligible parent need decide financial institution manage gift time start scheme april parent relative able top fund year grow free income capital gain tax child trust fund force time christmas relative could invest gift higher rate childrens deposit account use feeder fund account designed start child saving habit often pay higher rate interest best instantaccess account currently available include ladybird account saffron walden building society paying minimum balance alliance leicester firstsaver pay also starting interest earned child subject income tax however child like adult personal income tax allowance current tax year account hold money gifted friend relative parent interest earned saving account may set allowance long total amount interest fall within allowance tax payable account opened form available bank building society completed confirms account holder nontaxpayer allows interest received without deduction income tax tax rule different parent save behalf child interest per parent taxfree interest exceeds level whole interest taxed parent prevent parent holding cash saving childrens name taking advantage tax allowance parent relative saving behalf child consideration given opening separate account one parent gift one gift relative therefore may preferable parent contribute child trust fund tax free gift relative take total annual limit directed deposit account another favourite solution premium bond promise rich far greater mere deposit account make great present parent guardian responsible bond receive notification purchase prize sent parent child guardian minimum purchase bond sold multiple gift opportunity beyond cash account ignored longer term stock market fund outperformed type investment although shorter term volatile one benefit investing child investment generally longer term ten year help reduce risk associated investing share one way spread risk invest stock market unit investment trust pooled investment fund give access wide range share fund may actively managed fund manager pick individual stock based view future potential passive manager invests share comprise stock market index example ftse exchange traded fund offer alternative way track stock market single share give return underlying index really another form tracker difference charge quite low drawback financial gift child gain absolute right money age parent control spent larger gift may worthwhile taking professional advice establishment suitable trust allow ongoing control capital income,business
